2/18/2023 4:42:58 PM,155,888,156,888,156,888,160,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:02 PM,155,888,156,888,156,888,160,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:06 PM,155,888,156,888,156,888,159,888,144,888,152,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:11 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:16 PM,155,888,156,888,156,888,159,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:21 PM,155,888,156,888,156,888,159,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:32 PM,155,888,156,888,156,888,159,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:37 PM,155,888,156,888,156,888,159,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:42 PM,155,888,155,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:47 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:43:52 PM,155,888,155,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:44:34 PM,155,888,155,888,156,888,159,888,144,888,153,888,26,99999,28,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:44:39 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:44:44 PM,155,888,155,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:44:49 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:44:54 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:44:59 PM,155,888,156,888,156,888,159,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:04 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:09 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:14 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:19 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:24 PM,155,888,156,888,156,888,159,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:29 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:34 PM,155,888,156,888,156,888,159,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:39 PM,155,888,156,888,156,888,159,888,144,888,153,888,27,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:44 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:49 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:54 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:45:59 PM,155,888,155,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:46:04 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,28,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:52:48 PM,155,888,156,888,156,888,159,888,144,888,152,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:52:53 PM,155,888,156,888,156,888,159,888,144,888,152,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:52:58 PM,155,888,156,888,156,888,159,888,144,888,152,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:53:03 PM,155,888,156,888,156,888,159,888,144,888,153,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:55:38 PM,155,888,156,888,156,888,159,888,144,888,152,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
2/18/2023 4:55:42 PM,155,888,156,888,156,888,159,888,144,888,152,888,26,99999,27,888,OPEN,CLOSE,OPEN,CLOSE
