2/19/2023 11:02:46 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:02:51 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:02:56 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:01 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:06 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:11 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:26 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:31 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:36 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:41 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:46 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:51 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:03:56 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:01 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:06 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:11 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:26 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:31 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:36 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:41 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:46 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:51 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:04:56 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:01 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:06 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:11 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:26 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:31 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:36 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:41 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:46 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:51 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:05:56 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:01 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:06 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:11 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:16 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:21 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/19/2023 11:06:26 AM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
