2/8/2022 12:07:28 PM,STOP,21.7,34,STOP,20.4,35,START,109.2,35,STOP,95.8,-5
2/8/2022 12:07:33 PM,STOP,21.7,34,STOP,20.1,35,START,109.3,35,STOP,95.8,-5
2/8/2022 12:07:38 PM,STOP,21.9,34,STOP,20.1,35,START,109.2,35,STOP,95.8,-5
2/8/2022 12:07:43 PM,STOP,21.9,34,STOP,20.3,35,START,109,500,STOP,95.8,-5
2/8/2022 12:07:48 PM,STOP,21.7,34,STOP,20.3,35,START,109.2,500,STOP,95.8,-5
2/8/2022 12:07:53 PM,STOP,21.8,34,STOP,20.2,35,START,109.1,500,STOP,95.8,-5
2/8/2022 12:07:58 PM,STOP,21.7,34,STOP,20.3,35,START,109.1,500,STOP,95.8,1000
2/8/2022 12:08:03 PM,STOP,21.7,34,STOP,20.2,35,START,109.2,500,STOP,95.8,1000
2/8/2022 12:08:08 PM,STOP,21.8,34,STOP,20.3,35,START,109,500,STOP,95.8,1000
2/8/2022 12:08:13 PM,STOP,21.7,34,STOP,20.3,35,START,109.2,500,STOP,95.8,1000
2/8/2022 12:08:18 PM,STOP,21.8,34,STOP,20.2,35,START,109.3,500,STOP,95.8,1000
2/8/2022 12:08:23 PM,STOP,21.8,34,STOP,20.3,35,START,109.1,500,STOP,95.8,1000
2/8/2022 12:08:28 PM,STOP,21.8,34,STOP,20.4,35,START,109.1,500,STOP,95.8,1000
2/8/2022 12:08:33 PM,STOP,21.8,34,STOP,20.3,35,START,109,500,STOP,95.8,1000
2/8/2022 12:08:38 PM,STOP,21.8,34,STOP,20.3,35,START,109,500,STOP,95.7,1000
2/8/2022 12:08:43 PM,STOP,21.8,34,STOP,20.2,35,START,109,500,STOP,95.7,1000
2/8/2022 12:08:48 PM,STOP,21.7,34,STOP,20.1,35,START,109.1,500,STOP,95.8,1000
2/8/2022 12:08:53 PM,STOP,21.8,34,STOP,20.3,35,START,109.1,500,STOP,95.8,1000
2/8/2022 12:08:58 PM,STOP,21.6,34,STOP,20.4,35,START,109.2,500,STOP,95.7,1000
2/8/2022 12:45:54 PM,STOP,21.8,34,STOP,20.4,35,START,108.3,500,STOP,95.1,1000
2/8/2022 12:45:59 PM,STOP,21.8,34,STOP,20.3,35,START,108.3,500,STOP,95.1,1000
2/8/2022 12:46:04 PM,STOP,21.7,34,STOP,20.2,35,START,108.5,500,STOP,95.1,1000
2/8/2022 12:47:01 PM,STOP,21.7,34,STOP,20.3,35,START,108.2,500,STOP,95.1,1000
2/8/2022 12:47:04 PM,STOP,21.8,34,STOP,20.3,35,START,108.4,500,STOP,95.1,1000
2/8/2022 12:47:09 PM,STOP,21.8,34,STOP,20.3,35,START,108.4,500,STOP,95.1,1000
2/8/2022 12:47:14 PM,STOP,21.7,34,STOP,20.3,35,START,108.4,500,STOP,95.1,1000
2/8/2022 12:47:19 PM,STOP,21.7,34,STOP,20.3,35,START,108.4,500,STOP,95.1,1000
2/8/2022 12:47:24 PM,STOP,21.8,34,STOP,20.4,35,START,108.2,500,STOP,95.1,1000
2/8/2022 12:47:29 PM,STOP,21.6,34,STOP,20.4,35,START,108.4,500,STOP,95.1,1000
2/8/2022 12:47:34 PM,STOP,21.8,34,STOP,20.2,35,START,108.4,500,STOP,95.1,1000
2/8/2022 12:47:39 PM,STOP,21.8,34,STOP,20.3,35,START,108.5,500,STOP,95.1,1000
2/8/2022 12:47:44 PM,STOP,21.7,34,STOP,20.4,35,START,108.1,500,STOP,95.1,1000
2/8/2022 12:49:07 PM,STOP,21.8,34,STOP,20.1,35,START,108.2,500,STOP,95.1,1000
2/8/2022 12:49:09 PM,STOP,21.8,34,STOP,20.2,35,START,108.2,500,STOP,95.1,1000
2/8/2022 12:49:14 PM,STOP,21.7,34,STOP,20.3,35,START,108.2,500,STOP,95.1,1000
2/8/2022 12:49:19 PM,STOP,21.7,34,STOP,20.2,35,START,108.2,500,STOP,95.1,1000
2/8/2022 12:49:24 PM,STOP,21.8,34,STOP,20.3,35,START,108.1,500,STOP,95.1,1000
2/8/2022 12:49:29 PM,STOP,21.7,34,STOP,20.2,35,START,108.3,500,STOP,95.1,1000
2/8/2022 12:49:34 PM,STOP,21.8,34,STOP,20.3,35,START,108,500,STOP,95.1,1000
2/8/2022 12:50:13 PM,STOP,21.8,34,STOP,20.3,35,START,108,500,STOP,95.1,1000
2/8/2022 12:50:14 PM,STOP,21.6,34,STOP,20.4,35,START,108,500,STOP,95.1,1000
2/8/2022 12:50:45 PM,STOP,21.7,34,STOP,20.4,35,START,108,500,STOP,94.9,1000
2/8/2022 12:50:49 PM,STOP,21.7,34,STOP,20.3,35,START,108.1,500,STOP,94.9,1000
2/8/2022 12:50:54 PM,STOP,21.7,34,STOP,20.4,35,START,108.1,500,STOP,94.9,1000
2/8/2022 12:50:59 PM,STOP,21.7,34,STOP,20.3,35,START,108.2,500,STOP,94.9,1000
2/8/2022 12:51:04 PM,STOP,21.6,34,STOP,20.3,35,START,108,500,STOP,94.9,1000
2/8/2022 12:51:24 PM,STOP,21.7,34,STOP,20.4,35,START,107.8,500,STOP,94.9,1000
2/8/2022 12:51:29 PM,STOP,21.7,34,STOP,20.3,35,START,107.8,500,STOP,94.9,1000
2/8/2022 12:51:34 PM,STOP,21.7,34,STOP,20.3,35,START,107.9,500,STOP,94.9,1000
2/8/2022 12:51:39 PM,STOP,21.7,34,STOP,20.4,35,START,108,500,STOP,94.9,1000
2/8/2022 12:51:44 PM,STOP,21.8,34,STOP,20.3,35,START,107.9,500,STOP,94.9,1000
2/8/2022 12:51:49 PM,STOP,21.8,34,STOP,20.3,35,START,108.1,500,STOP,94.9,1000
