2/8/2022 12:07,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
,START,STOP,STOP,STOP,START,STOP,STOP,START,28,50
