,26/02/2023,16:27:48,0.00,0.0
,26/02/2023,16:27:53,0.00,0.0
,26/02/2023,16:27:58,0.00,0.0
,26/02/2023,16:28:03,0.00,0.0
,26/02/2023,16:28:08,0.00,0.0
,26/02/2023,16:28:13,0.00,0.0
,26/02/2023,16:28:18,0.00,0.0
,26/02/2023,16:28:23,0.00,0.0
,26/02/2023,16:28:28,0.00,0.0
,26/02/2023,16:28:33,0.00,0.0
,26/02/2023,16:28:38,0.00,0.0
,26/02/2023,16:28:43,0.00,0.0
,26/02/2023,16:28:48,0.00,0.0
,26/02/2023,16:28:53,0.00,0.0
,26/02/2023,16:28:58,0.00,0.0
