2/18/2023 4:42:58 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:02 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:06 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:11 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:16 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:21 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:32 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:37 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:42 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:43:47 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,28,50
2/18/2023 4:43:52 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:44:34 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:44:39 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:44:44 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:44:49 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:44:54 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:44:59 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:04 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:09 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:14 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:19 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:24 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:29 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:34 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:39 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:44 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:49 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:54 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:45:59 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:46:04 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:52:48 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:52:53 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:52:58 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:53:03 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
2/18/2023 4:55:42 PM,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,27.9,50
