2/18/2023 4:42:58 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.6,45,58.1,90
2/18/2023 4:43:02 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.6,45,58.1,90
2/18/2023 4:43:06 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.6,45,58.1,90
2/18/2023 4:43:11 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.6,45,58.1,90
2/18/2023 4:43:16 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.6,45,58,90
2/18/2023 4:43:21 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.6,45,58,90
2/18/2023 4:43:32 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.6,45,58.1,90
2/18/2023 4:43:37 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:43:42 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58.1,90
2/18/2023 4:43:47 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.6,45,58.1,90
2/18/2023 4:43:52 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52,90,21.6,45,58,90
2/18/2023 4:44:34 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.2,90,21.7,45,58,90
2/18/2023 4:44:39 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:44:44 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:44:49 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:44:54 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,57.9,90
2/18/2023 4:44:59 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:04 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:09 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:14 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:19 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:24 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58.1,90
2/18/2023 4:45:29 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58.1,90
2/18/2023 4:45:34 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58.1,90
2/18/2023 4:45:39 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:44 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:49 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:54 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:45:59 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.2,90,21.7,45,58,90
2/18/2023 4:46:04 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:46:09 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.1,90,21.7,45,58,90
2/18/2023 4:52:48 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.6,90,21.8,45,59.4,90
2/18/2023 4:52:53 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.7,90,21.8,45,59.4,90
2/18/2023 4:52:58 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.7,90,21.8,45,59.4,90
2/18/2023 4:53:03 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.4,45,52.7,90,21.8,45,59.4,90
2/18/2023 4:55:38 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.5,45,53.8,90,21.9,45,59.7,90
2/18/2023 4:55:42 PM,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2OK,22.5,45,53.8,90,21.9,45,59.7,90
