2/8/2022 12:07:28 PM,811,888,814,888,817,888,254,888,423,888,398,888,63,99999,54,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:07:33 PM,812,888,815,888,817,888,254,888,422,888,398,888,62,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:07:38 PM,813,888,815,888,818,888,254,888,421,888,398,888,62,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:07:43 PM,813,888,816,888,819,888,255,888,421,888,398,888,62,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:07:48 PM,814,888,816,888,819,888,255,888,420,888,398,888,62,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:07:53 PM,814,888,817,888,819,888,255,888,419,888,397,888,62,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:07:58 PM,815,888,817,888,819,888,256,888,419,888,399,888,61,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:03 PM,815,888,817,888,819,888,256,888,419,888,397,888,62,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:08 PM,816,888,818,888,819,888,257,888,418,888,396,888,61,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:13 PM,816,888,818,888,819,888,257,888,418,888,396,888,61,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:18 PM,817,888,818,888,819,888,257,888,417,888,396,888,61,99999,54,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:23 PM,817,888,818,888,819,888,258,888,418,888,396,888,61,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:28 PM,817,888,818,888,819,888,258,888,418,888,395,888,62,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:33 PM,817,888,818,888,818,888,258,888,417,888,395,888,61,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:38 PM,817,888,818,888,818,888,258,888,417,888,395,888,62,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:43 PM,817,888,817,888,817,888,258,888,417,888,393,888,61,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:48 PM,817,888,817,888,817,888,259,888,417,888,393,888,62,99999,54,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:53 PM,817,888,817,888,816,888,259,888,418,888,392,888,63,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:08:58 PM,817,888,817,888,816,888,258,888,417,888,392,888,63,99999,55,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:45:54 PM,816,888,813,888,811,888,245,888,461,888,369,888,71,99999,56,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:45:59 PM,815,888,813,888,810,888,245,888,463,888,368,888,71,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:46:04 PM,815,888,812,888,810,888,245,888,463,888,367,888,72,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:01 PM,810,888,806,888,802,888,242,888,472,888,359,888,72,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:04 PM,810,888,806,888,802,888,243,888,473,888,359,888,73,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:09 PM,809,888,805,888,801,888,242,888,474,888,360,888,72,99999,58,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:14 PM,809,888,805,888,800,888,241,888,474,888,359,888,73,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:19 PM,809,888,804,888,800,888,241,888,475,888,359,888,72,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:24 PM,808,888,804,888,799,888,240,888,476,888,360,888,72,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:29 PM,807,888,803,888,799,888,240,888,476,888,360,888,72,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:34 PM,807,888,802,888,798,888,240,888,477,888,360,888,72,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:39 PM,807,888,802,888,797,888,239,888,478,888,360,888,71,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:47:44 PM,806,888,801,888,797,888,239,888,477,888,361,888,72,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:49:07 PM,796,888,793,888,789,888,231,888,481,888,373,888,69,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:49:09 PM,796,888,792,888,789,888,231,888,481,888,374,888,69,99999,56,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:49:14 PM,796,888,792,888,789,888,230,888,481,888,374,888,69,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:49:19 PM,795,888,792,888,789,888,231,888,481,888,374,888,68,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:49:24 PM,795,888,792,888,789,888,230,888,480,888,375,888,68,99999,57,888,CLOSE,OPEN,CLOSE,CLOSE
2/8/2022 12:49:29 PM,794,888,791,888,788,888,230,888,481,888,375,888,68,99999,56,888,CLOSE,OPEN,CLOSE,CLOSE
